ticker,cluster,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return
DVN,1,0.3145693881561839,0.5801211725602355,0.5422477286390049,-0.7935627967768656,16.129362321652383,-0.4651072285518424,12.76839552572468,-0.269467872638886
DXCM,1,0.2185380887959191,0.4916521873201636,0.444497338630993,-0.6069158306033109,15.110048120288685,-1.6302310429050049,26.322012004166645,-0.3714239479255842
FANG,1,0.3986077971939592,0.5897938891613291,0.6758425350265475,-0.8376406659861437,14.762193723858172,-0.7452165325032742,23.70611205650879,0.0842697041369158
DLR,2,0.182547754369188,0.3233179460902589,0.564607552957259,-0.4851522353565042,14.479251007394437,0.3009846999636059,5.321860595359652,0.3504504637891095
DG,1,-0.070942550396734,0.337661248234867,-0.2100997694215373,-0.7090313964322362,14.71229977170115,-3.3139895355097693,50.90247782913958,-0.4322153515297238
DLTR,1,0.0349200912951594,0.3973000044420247,0.0878935084438317,-0.6483800641047947,14.810726447072389,-0.296624602903646,18.57740822621936,-0.4736360785868976
D,2,-0.0009718617772145,0.2831823486568049,-0.003431929220957,-0.521999317395266,15.246845998696386,0.1024843251414606,15.044268749472405,0.2045785175486236
DPZ,2,0.1463832398328186,0.3289115123561171,0.4450535610146946,-0.4781289329376634,13.371339740498726,1.5987976349149402,24.45602445605427,0.034139430016834
DASH,1,0.1684346125321445,0.6067284179575483,0.2776112137604367,-0.8249379958548102,15.24336081946024,0.2694902533152838,2.592744928732432,0.7150369820031461
DOV,2,0.1636801160858452,0.2948040631037885,0.5552166220593102,-0.4524091077120097,13.672110296646158,-0.4552914317500877,12.236106040412382,0.2250571090540158
DOW,1,0.0576418024831011,0.3603510745565966,0.1599601237599416,-0.5807342464950526,15.451268956599687,-0.4374278154959119,16.277470618424026,-0.2411582605100404
DHI,0,0.3368313459912935,0.4098837206834723,0.8217729297217133,-0.5361804581289761,14.972026887294982,-0.2626276480184326,6.3619853070046,-0.0741490508599759
DTE,2,0.0953664099927074,0.2738873989873318,0.3481956831358949,-0.4244743420736451,14.040700737073186,-0.5524355050865447,15.041555305869233,0.133022158941745
DUK,2,0.1122868861521444,0.2466004010822758,0.455339430346997,-0.3737185066074047,14.96837196285726,0.1710976983917051,12.642654329373098,0.1552766986953753
DD,1,0.1203333064808289,0.3407648075298372,0.3531271534555182,-0.5392244436255746,16.041934914763445,-0.1193004311790475,7.336799968066314,0.0064350090664735
ETN,0,0.3803584554598411,0.3294349667472742,1.15457827447817,-0.4455355912506614,14.52362018344023,0.7163460057378048,16.494805938391938,0.3972570670034574
EBAY,2,0.1959654438084377,0.3282567236774922,0.5969883620753221,-0.5357985042667627,15.77521323769736,-0.2573693632009715,2.988373067257404,0.4503665664448053
SATS,1,0.0085441858514085,0.5195107928103045,0.0164465993193108,-0.7769071112850687,13.508349503417172,0.4768343248193591,17.422904419960847,0.3886542337154783
ECL,2,0.1054420118608934,0.3090375287679477,0.341194845432732,-0.4369998168762358,14.081583612498664,0.6611461179951231,18.976284744934336,0.1939244579523289
EIX,2,0.1006994680556956,0.2825874930543662,0.3563479295112411,-0.4313297846276676,14.524423314118998,-0.1613737170024616,9.230396571802824,0.1501390046820581
EW,1,0.0624458610358504,0.3639876541030826,0.1715603821501198,-0.543158829897888,15.066072871124176,-2.205681580008345,34.06175852649399,-0.0263606837538422
EA,2,0.1063105348450426,0.2602288142546817,0.4085271461944956,-0.2579435492788069,14.683880965019735,-0.132579987000549,5.78176332215236,0.0767044400646912
ELV,2,0.1144726969893727,0.3317581340745323,0.3450486521112863,-0.4302653389707708,14.031367919797386,0.0471762563610406,11.85075054847834,-0.2074055737550534
EME,0,0.4928557113573895,0.3529432568816751,1.3964162843394972,-0.4611526350528158,12.74501802101756,-0.3661083541424008,10.304739515173315,1.1283262378339982
EMR,2,0.1877018808473987,0.3266668039603606,0.5745973529351192,-0.5077151556548042,14.929492255116736,-0.4175774463343578,14.801451739324492,0.3007667165188956
